Order ID,Order Date,Ship Date,Address,State,Ship Mode ID,Customer ID
CA-2018-123967,2018-11-01,2018-11-03,"United States, Bellingham, 98226.0",Washington,S2,SF-20200
CA-2018-148929,2018-09-07,2018-09-11,"United States, New York City, 10011.0",New York,S3,SP-20620
CA-2018-134404,2018-12-27,2018-12-27,"United States, Newark, 43055.0",Ohio,S0,DR-12880
CA-2018-109778,2018-07-16,2018-07-21,"United States, Woodstock, 60098.0",Illinois,S3,VM-21685
CA-2017-155845,2017-08-12,2017-08-15,"United States, Carrollton, 75007.0",Texas,S2,CM-12235
CA-2018-145128,2018-07-09,2018-07-14,"United States, Lafayette, 47905.0",Indiana,S3,SM-20320
CA-2015-129091,2015-11-22,2015-11-27,"United States, Columbus, 31907.0",Georgia,S3,RA-19885
US-2015-155502,2015-01-26,2015-01-31,"United States, Alexandria, 22304.0",Virginia,S3,SD-20485
CA-2016-121041,2016-11-03,2016-11-10,"United States, Haltom City, 76117.0",Texas,S3,CS-12250
CA-2018-131695,2018-06-30,2018-07-06,"United States, New York City, 10024.0",New York,S3,RA-19285
CA-2017-137729,2017-05-05,2017-05-09,"United States, Los Angeles, 90004.0",California,S3,BF-11005
US-2017-115455,2017-09-08,2017-09-14,"United States, Wheeling, 60090.0",Illinois,S3,SE-20110
CA-2018-128300,2018-11-24,2018-11-26,"United States, Summerville, 29483.0",South Carolina,S2,RS-19765
CA-2018-149048,2018-05-13,2018-05-17,"United States, Columbus, 47201.0",Indiana,S3,BM-11650
CA-2018-108553,2018-04-23,2018-04-29,"United States, New York City, 10024.0",New York,S3,SK-19990
CA-2017-165848,2017-06-04,2017-06-04,"United States, New York City, 10035.0",New York,S0,EN-13780
CA-2015-112718,2015-12-16,2015-12-21,"United States, Jacksonville, 32216.0",Florida,S3,KN-16450
CA-2017-154053,2017-03-04,2017-03-10,"United States, San Diego, 92024.0",California,S3,MG-17890
CA-2015-127446,2015-11-25,2015-11-30,"United States, Arlington, 76017.0",Texas,S3,MC-17590
CA-2017-137204,2017-04-28,2017-05-05,"United States, Los Angeles, 90045.0",California,S3,BO-11350
CA-2015-147298,2015-04-26,2015-05-03,"United States, Los Angeles, 90049.0",California,S3,AG-10300
CA-2018-147942,2018-04-01,2018-04-05,"United States, San Francisco, 94110.0",California,S3,MS-17365
CA-2018-115931,2018-12-22,2018-12-26,"United States, Carlsbad, 88220.0",New Mexico,S3,JM-15655
CA-2015-164861,2015-12-03,2015-12-06,"United States, Saint Louis, 63116.0",Missouri,S2,MC-17635
CA-2018-127180,2018-10-22,2018-10-24,"United States, New York City, 10024.0",New York,S1,TA-21385
US-2018-165344,2018-11-13,2018-11-15,"United States, Springfield, 45503.0",Ohio,S1,SB-20290
CA-2016-168186,2016-09-10,2016-09-15,"United States, Tulsa, 74133.0",Oklahoma,S3,AB-10150
US-2018-110604,2018-05-15,2018-05-20,"United States, Seattle, 98103.0",Washington,S3,JF-15295
CA-2016-116750,2016-07-05,2016-07-10,"United States, Fayetteville, 28314.0",North Carolina,S2,BF-10975
CA-2016-162369,2016-08-15,2016-08-19,"United States, Los Angeles, 90045.0",California,S3,TT-21265
CA-2018-108441,2018-06-12,2018-06-18,"United States, New York City, 10035.0",New York,S3,SB-20170
CA-2016-169740,2016-02-20,2016-02-25,"United States, Hot Springs, 71901.0",Arkansas,S3,LM-17065
CA-2017-124051,2017-12-29,2017-12-30,"United States, Aurora, 60505.0",Illinois,S1,KA-16525
CA-2017-149111,2017-04-17,2017-04-21,"United States, Raleigh, 27604.0",North Carolina,S2,BF-11170
CA-2015-131002,2015-09-07,2015-09-12,"United States, Tulsa, 74133.0",Oklahoma,S2,TB-21400
US-2017-146794,2017-09-26,2017-10-01,"United States, Hesperia, 92345.0",California,S3,SH-19975
CA-2018-112515,2018-09-17,2018-09-21,"United States, Provo, 84604.0",Utah,S2,AS-10225
CA-2017-150343,2017-08-16,2017-08-20,"United States, San Francisco, 94110.0",California,S3,PK-19075
CA-2016-135538,2016-12-24,2016-12-28,"United States, Gilbert, 85234.0",Arizona,S3,HR-14830
CA-2018-123372,2018-11-28,2018-12-02,"United States, New York City, 10035.0",New York,S3,DG-13300
CA-2018-159604,2018-04-14,2018-04-15,"United States, Springfield, 65807.0",Missouri,S1,CL-12700
CA-2017-164784,2017-05-01,2017-05-04,"United States, Memphis, 38109.0",Tennessee,S1,HF-14995
CA-2017-111794,2017-10-01,2017-10-01,"United States, Amarillo, 79109.0",Texas,S0,HG-15025
US-2016-139759,2016-08-25,2016-08-30,"United States, Los Angeles, 90045.0",California,S3,NL-18310
CA-2015-126403,2015-09-09,2015-09-12,"United States, Lowell, 1852.0",Massachusetts,S2,RR-19525
CA-2018-136875,2018-12-03,2018-12-03,"United States, San Diego, 92024.0",California,S0,TC-21295
CA-2018-132185,2018-11-27,2018-12-02,"United States, Asheville, 28806.0",North Carolina,S3,DB-13615
US-2015-160780,2015-06-21,2015-06-21,"United States, Pueblo, 81001.0",Colorado,S0,SV-20785
CA-2018-127026,2018-01-21,2018-01-27,"United States, Jackson, 49201.0",Michigan,S3,MH-18115
CA-2018-137085,2018-06-29,2018-07-06,"United States, Los Angeles, 90004.0",California,S3,CT-11995
CA-2017-133123,2017-09-06,2017-09-11,"United States, Thomasville, 27360.0",North Carolina,S3,KB-16315
US-2017-128195,2017-08-04,2017-08-05,"United States, Peoria, 61604.0",Illinois,S1,RA-19285
CA-2016-153220,2016-11-12,2016-11-14,"United States, Los Angeles, 90032.0",California,S1,YC-21895
CA-2015-123064,2015-06-30,2015-07-02,"United States, Chicago, 60653.0",Illinois,S1,RA-19915
CA-2018-156412,2018-12-04,2018-12-08,"United States, Philadelphia, 19134.0",Pennsylvania,S3,CM-12160
US-2017-144211,2017-08-28,2017-09-02,"United States, Englewood, 80112.0",Colorado,S3,CS-12130
CA-2017-138079,2017-01-22,2017-01-28,"United States, Seattle, 98115.0",Washington,S3,AJ-10795
CA-2015-143182,2015-10-15,2015-10-20,"United States, Hialeah, 33012.0",Florida,S3,DL-12865
CA-2017-161662,2017-02-07,2017-02-09,"United States, Lancaster, 43130.0",Ohio,S1,BE-11410
CA-2015-145317,2015-03-18,2015-03-23,"United States, Jacksonville, 32216.0",Florida,S3,SM-20320
CA-2015-143413,2015-05-24,2015-05-30,"United States, Baltimore, 21215.0",Maryland,S3,RP-19390
CA-2018-156818,2018-07-11,2018-07-13,"United States, New York City, 10009.0",New York,S2,JD-16015
CA-2018-155873,2018-06-16,2018-06-21,"United States, Carlsbad, 88220.0",New Mexico,S3,AB-10255
CA-2016-121797,2016-01-30,2016-02-06,"United States, Los Angeles, 90049.0",California,S3,CC-12145
US-2016-120572,2016-12-11,2016-12-15,"United States, Jacksonville, 32216.0",Florida,S3,GH-14425
CA-2018-132430,2018-10-09,2018-10-11,"United States, Lakewood, 44107.0",Ohio,S1,CP-12085
CA-2018-146031,2018-07-29,2018-08-01,"United States, Troy, 12180.0",New York,S2,GM-14440
CA-2015-110100,2015-04-25,2015-04-29,"United States, Wilmington, 28403.0",North Carolina,S3,LC-16885
CA-2016-103723,2016-12-01,2016-12-06,"United States, Seattle, 98105.0",Washington,S3,BT-11305
CA-2015-127187,2015-12-04,2015-12-08,"United States, New York City, 10024.0",New York,S3,CP-12085
CA-2018-128475,2018-08-26,2018-09-01,"United States, Columbus, 31907.0",Georgia,S3,SC-20680
CA-2015-100006,2015-09-07,2015-09-13,"United States, New York City, 10024.0",New York,S3,DK-13375
CA-2018-144827,2018-12-21,2018-12-27,"United States, Costa Mesa, 92627.0",California,S3,SE-20110
CA-2015-110030,2015-12-06,2015-12-08,"United States, Houston, 77095.0",Texas,S2,LF-17185
CA-2015-121286,2015-11-04,2015-11-08,"United States, Cary, 27511.0",North Carolina,S2,ON-18715
CA-2017-164735,2017-04-14,2017-04-19,"United States, Alexandria, 22304.0",Virginia,S2,TB-21400
CA-2015-153479,2015-10-04,2015-10-08,"United States, Vallejo, 94591.0",California,S3,DF-13135
CA-2018-149888,2018-11-07,2018-11-13,"United States, Philadelphia, 19120.0",Pennsylvania,S3,EP-13915
CA-2018-119193,2018-12-22,2018-12-24,"United States, Toledo, 43615.0",Ohio,S1,SK-19990
CA-2018-104801,2018-02-13,2018-02-19,"United States, Seattle, 98105.0",Washington,S3,FH-14350
CA-2015-107594,2015-07-02,2015-07-06,"United States, Plainfield, 7060.0",New Jersey,S3,EH-13945
CA-2016-129770,2016-02-21,2016-02-23,"United States, Las Cruces, 88001.0",New Mexico,S2,JE-15715
CA-2016-115798,2016-11-13,2016-11-19,"United States, Newark, 19711.0",Delaware,S3,KL-16645
CA-2018-122707,2018-04-16,2018-04-18,"United States, Hoover, 35244.0",Alabama,S1,EB-13750
CA-2017-165015,2017-02-25,2017-02-27,"United States, Newark, 43055.0",Ohio,S2,BD-11725
CA-2015-149244,2015-11-04,2015-11-08,"United States, San Diego, 92037.0",California,S3,MS-17530
CA-2016-140144,2016-06-20,2016-06-25,"United States, San Francisco, 94122.0",California,S2,SC-20770
CA-2018-163321,2018-08-07,2018-08-11,"United States, Jacksonville, 28540.0",North Carolina,S2,FM-14380
CA-2015-155887,2015-05-12,2015-05-17,"United States, Franklin, 2038.0",Massachusetts,S3,KT-16480
US-2016-165449,2016-11-22,2016-11-26,"United States, Frisco, 75034.0",Texas,S3,AP-10720
CA-2016-110247,2016-12-04,2016-12-08,"United States, Tallahassee, 32303.0",Florida,S3,RH-19555
US-2015-141257,2015-06-08,2015-06-14,"United States, Seattle, 98115.0",Washington,S3,CS-11950
CA-2015-154669,2015-08-08,2015-08-11,"United States, Vacaville, 95687.0",California,S2,TM-21010
CA-2015-158029,2015-05-26,2015-05-30,"United States, Los Angeles, 90008.0",California,S3,HF-14995
CA-2016-155306,2016-04-17,2016-04-21,"United States, San Francisco, 94122.0",California,S3,GA-14515
CA-2017-127775,2017-06-11,2017-06-13,"United States, New York City, 10035.0",New York,S2,ES-14020
CA-2017-146171,2017-03-11,2017-03-15,"United States, Columbus, 31907.0",Georgia,S3,JP-16135
CA-2015-129574,2015-05-26,2015-05-29,"United States, Murray, 84107.0",Utah,S1,Dp-13240
CA-2018-126536,2018-10-12,2018-10-14,"United States, San Francisco, 94110.0",California,S1,NK-18490
CA-2018-165757,2018-06-22,2018-06-28,"United States, Philadelphia, 19140.0",Pennsylvania,S3,PL-18925
CA-2018-167752,2018-01-15,2018-01-18,"United States, Philadelphia, 19134.0",Pennsylvania,S1,RW-19690
US-2016-122140,2016-04-02,2016-04-07,"United States, Dallas, 75220.0",Texas,S3,MO-17950
CA-2017-163986,2017-09-03,2017-09-10,"United States, Waukesha, 53186.0",Wisconsin,S3,JJ-15445
CA-2018-158967,2018-12-10,2018-12-12,"United States, Fort Lauderdale, 33311.0",Florida,S1,BT-11680
CA-2017-131576,2017-11-22,2017-11-26,"United States, Detroit, 48205.0",Michigan,S3,RD-19585
CA-2018-143455,2018-11-11,2018-11-18,"United States, Springfield, 45503.0",Ohio,S3,ML-17755
CA-2017-144729,2017-10-21,2017-10-25,"United States, San Diego, 92037.0",California,S3,JE-15745
CA-2016-127019,2016-12-21,2016-12-25,"United States, Colorado Springs, 80906.0",Colorado,S3,ER-13855
CA-2016-138534,2016-07-17,2016-07-19,"United States, Bakersfield, 93309.0",California,S2,JM-15535
CA-2018-108322,2018-04-30,2018-05-05,"United States, Pompano Beach, 33068.0",Florida,S3,SS-20140
CA-2018-167668,2018-05-06,2018-05-08,"United States, New York City, 10035.0",New York,S1,TC-21295
CA-2018-146724,2018-11-20,2018-11-27,"United States, Lakeville, 55044.0",Minnesota,S3,HG-15025
CA-2017-139878,2017-11-11,2017-11-16,"United States, Detroit, 48234.0",Michigan,S3,LD-17005
US-2017-106677,2017-11-05,2017-11-10,"United States, Philadelphia, 19134.0",Pennsylvania,S3,AS-10285
CA-2017-116974,2017-10-09,2017-10-15,"United States, Troy, 45373.0",Ohio,S3,MP-17965
CA-2016-149972,2016-09-21,2016-09-23,"United States, Los Angeles, 90036.0",California,S1,CD-12790
US-2015-117744,2015-12-02,2015-12-06,"United States, Corpus Christi, 78415.0",Texas,S3,MD-17860
CA-2015-125514,2015-09-21,2015-09-22,"United States, Omaha, 68104.0",Nebraska,S1,BM-11650
CA-2015-154599,2015-04-12,2015-04-17,"United States, Redondo Beach, 90278.0",California,S3,KN-16450
CA-2018-158743,2018-10-20,2018-10-27,"United States, Little Rock, 72209.0",Arkansas,S3,IG-15085
CA-2017-153318,2017-10-25,2017-10-28,"United States, Miami, 33180.0",Florida,S1,JS-15595
US-2016-110163,2016-11-01,2016-11-04,"United States, Salem, 97301.0",Oregon,S1,GA-14725
CA-2018-143329,2018-11-03,2018-11-08,"United States, Las Cruces, 88001.0",New Mexico,S3,DL-13330
CA-2016-159380,2016-05-12,2016-05-16,"United States, San Francisco, 94122.0",California,S3,CS-12505
CA-2016-122623,2016-09-07,2016-09-11,"United States, El Paso, 79907.0",Texas,S3,CC-12145
CA-2016-148635,2016-07-25,2016-07-27,"United States, Seattle, 98115.0",Washington,S2,MH-18025
CA-2016-135685,2016-11-16,2016-11-18,"United States, Milwaukee, 53209.0",Wisconsin,S2,MP-18175
CA-2016-104626,2016-09-01,2016-09-08,"United States, Franklin, 2038.0",Massachusetts,S3,DR-12940
CA-2017-160500,2017-05-05,2017-05-08,"United States, Encinitas, 92024.0",California,S1,DM-13015
CA-2017-100202,2017-12-31,2018-01-05,"United States, Anaheim, 92804.0",California,S3,BD-11620
CA-2018-131016,2018-09-18,2018-09-20,"United States, Arlington, 76017.0",Texas,S1,DC-12850
US-2015-112914,2015-09-25,2015-09-30,"United States, Houston, 77041.0",Texas,S3,MT-18070
CA-2017-124149,2017-04-23,2017-04-26,"United States, Lancaster, 43130.0",Ohio,S1,MJ-17740
CA-2015-148915,2015-11-01,2015-11-05,"United States, Portland, 97206.0",Oregon,S3,ND-18370
CA-2018-134649,2018-01-26,2018-01-31,"United States, Hoover, 35244.0",Alabama,S2,CA-11965
CA-2018-110842,2018-11-11,2018-11-16,"United States, Los Angeles, 90036.0",California,S3,GA-14725
CA-2017-147368,2017-06-09,2017-06-12,"United States, Tallahassee, 32303.0",Florida,S1,TC-21295
US-2016-104185,2016-09-03,2016-09-08,"United States, New York City, 10009.0",New York,S2,JB-15400
US-2015-125521,2015-03-14,2015-03-19,"United States, Chesapeake, 23320.0",Virginia,S3,CK-12325
US-2018-135062,2018-08-31,2018-09-04,"United States, Fayetteville, 28314.0",North Carolina,S2,RL-19615
CA-2018-135650,2018-03-23,2018-03-27,"United States, Huntsville, 77340.0",Texas,S3,AC-10660
CA-2018-112865,2018-05-18,2018-05-22,"United States, Philadelphia, 19140.0",Pennsylvania,S3,BH-11710
US-2017-162852,2017-12-27,2017-12-31,"United States, Woodstock, 60098.0",Illinois,S3,BG-11695
CA-2018-138163,2018-11-17,2018-11-20,"United States, Everett, 2149.0",Massachusetts,S1,XP-21865
CA-2018-152093,2018-09-10,2018-09-15,"United States, Chicago, 60653.0",Illinois,S3,SN-20560
CA-2018-157854,2018-04-08,2018-04-15,"United States, Roswell, 30076.0",Georgia,S3,DM-13345
CA-2017-123617,2017-11-28,2017-12-03,"United States, Palm Coast, 32137.0",Florida,S3,AJ-10780
US-2017-128293,2017-06-02,2017-06-05,"United States, Philadelphia, 19120.0",Pennsylvania,S1,KC-16255
CA-2018-107342,2018-12-17,2018-12-22,"United States, Columbus, 47201.0",Indiana,S3,VF-21715
CA-2017-136371,2017-03-19,2017-03-21,"United States, Oceanside, 11572.0",New York,S2,SV-20935
CA-2018-137344,2018-08-20,2018-08-20,"United States, Franklin, 2038.0",Massachusetts,S0,EM-13810
CA-2018-169810,2018-07-25,2018-07-31,"United States, Sioux Falls, 57103.0",South Dakota,S3,RB-19360
CA-2017-128594,2017-08-26,2017-08-29,"United States, San Diego, 92037.0",California,S1,DJ-13510
CA-2017-154690,2017-08-15,2017-08-17,"United States, Fayetteville, 28314.0",North Carolina,S2,CC-12370
CA-2018-138975,2018-05-19,2018-05-23,"United States, Atlanta, 30318.0",Georgia,S3,SC-20380
CA-2018-106537,2018-08-12,2018-08-17,"United States, Orlando, 32839.0",Florida,S3,RH-19495
US-2018-103828,2018-08-13,2018-08-13,"United States, San Francisco, 94122.0",California,S0,JK-15370
CA-2017-115588,2017-11-10,2017-11-12,"United States, Toledo, 43615.0",Ohio,S2,AF-10885
CA-2018-143861,2018-06-12,2018-06-19,"United States, Saint Petersburg, 33710.0",Florida,S3,LC-16885
CA-2015-148040,2015-03-22,2015-03-26,"United States, Tucson, 85705.0",Arizona,S3,BF-11275
CA-2018-135167,2018-06-15,2018-06-20,"United States, Los Angeles, 90036.0",California,S3,SC-20800
CA-2018-137022,2018-11-16,2018-11-22,"United States, San Diego, 92105.0",California,S3,SW-20275
US-2018-102638,2018-12-29,2018-12-31,"United States, New York City, 10035.0",New York,S1,MC-17845
US-2017-167339,2017-01-21,2017-01-23,"United States, San Diego, 92037.0",California,S2,TD-20995
CA-2017-152072,2017-01-15,2017-01-19,"United States, Westfield, 7090.0",New Jersey,S3,Dp-13240
CA-2017-102932,2017-09-19,2017-09-23,"United States, Orange, 7050.0",New Jersey,S2,SD-20485
CA-2015-165540,2015-02-21,2015-02-25,"United States, Woodstock, 60098.0",Illinois,S3,TM-21010
CA-2017-130799,2017-11-11,2017-11-16,"United States, San Francisco, 94110.0",California,S2,BK-11260
CA-2017-164483,2017-01-30,2017-02-03,"United States, San Francisco, 94122.0",California,S3,JF-15490
US-2017-159856,2017-10-18,2017-10-22,"United States, Tempe, 85281.0",Arizona,S3,EP-13915
CA-2018-102099,2018-12-18,2018-12-19,"United States, Los Angeles, 90008.0",California,S1,EP-13915
CA-2018-164049,2018-11-02,2018-11-06,"United States, Seattle, 98105.0",Washington,S3,KH-16630
CA-2015-142727,2015-04-29,2015-05-01,"United States, Lake Charles, 70601.0",Louisiana,S2,HG-14845
CA-2018-139913,2018-10-23,2018-10-29,"United States, Rochester, 14609.0",New York,S3,JC-16105
CA-2015-169033,2015-03-30,2015-04-03,"United States, Long Beach, 11561.0",New York,S3,KM-16720
US-2017-164630,2017-01-04,2017-01-09,"United States, Charlotte, 28205.0",North Carolina,S3,EB-13975
US-2016-114839,2016-04-26,2016-04-30,"United States, Houston, 77036.0",Texas,S3,PW-19240
CA-2016-166464,2016-09-12,2016-09-17,"United States, New York City, 10035.0",New York,S3,PG-18895
CA-2018-124898,2018-09-11,2018-09-15,"United States, Columbus, 31907.0",Georgia,S3,DB-12910
CA-2017-164035,2017-06-12,2017-06-17,"United States, Chicago, 60610.0",Illinois,S3,CR-12730
CA-2017-153577,2017-06-27,2017-07-01,"United States, Highland Park, 60035.0",Illinois,S3,KH-16330
CA-2015-127586,2015-09-26,2015-09-30,"United States, Seattle, 98115.0",Washington,S3,CS-12400
CA-2018-121615,2018-11-03,2018-11-09,"United States, Eagan, 55122.0",Minnesota,S3,DL-12925
CA-2018-166415,2018-02-19,2018-02-23,"United States, Seattle, 98103.0",Washington,S3,ME-17725
CA-2016-118444,2016-11-05,2016-11-09,"United States, Coral Springs, 33065.0",Florida,S3,VD-21670
CA-2015-113929,2015-06-16,2015-06-21,"United States, Hempstead, 11550.0",New York,S3,CK-12205
CA-2016-134747,2016-10-12,2016-10-17,"United States, Noblesville, 46060.0",Indiana,S2,DL-12925
CA-2018-155047,2018-08-27,2018-08-30,"United States, Dallas, 75220.0",Texas,S1,SE-20110
CA-2017-160129,2017-11-23,2017-11-23,"United States, Philadelphia, 19140.0",Pennsylvania,S0,LS-17200
CA-2018-164329,2018-01-30,2018-01-30,"United States, San Francisco, 94109.0",California,S0,MM-17920
US-2016-141453,2016-11-30,2016-12-03,"United States, Austin, 78745.0",Texas,S2,DB-13270
CA-2015-156993,2015-06-28,2015-07-04,"United States, Detroit, 48234.0",Michigan,S3,RW-19630
CA-2015-157721,2015-09-02,2015-09-05,"United States, Watertown, 13601.0",New York,S1,JM-16195
CA-2018-128629,2018-07-10,2018-07-14,"United States, Columbus, 31907.0",Georgia,S2,BP-11155
CA-2018-158106,2018-06-04,2018-06-10,"United States, Apple Valley, 55124.0",Minnesota,S3,CT-11995
US-2018-120390,2018-10-19,2018-10-26,"United States, Burlington, 27217.0",North Carolina,S3,TH-21550
CA-2018-143434,2018-11-18,2018-11-24,"United States, Saginaw, 48601.0",Michigan,S3,ME-17320
CA-2016-168564,2016-08-08,2016-08-08,"United States, San Francisco, 94109.0",California,S0,TT-21220
US-2017-169040,2017-12-06,2017-12-12,"United States, Seattle, 98105.0",Washington,S3,GT-14710
CA-2018-155880,2018-03-25,2018-03-31,"United States, Milwaukee, 53209.0",Wisconsin,S3,JD-16150
CA-2018-126242,2018-11-19,2018-11-24,"United States, Los Angeles, 90049.0",California,S3,MC-18100
CA-2017-166443,2017-11-04,2017-11-05,"United States, San Francisco, 94122.0",California,S1,LH-17020
CA-2018-169859,2018-12-14,2018-12-18,"United States, San Diego, 92024.0",California,S3,MP-18175
CA-2018-134915,2018-11-12,2018-11-12,"United States, Glendale, 85301.0",Arizona,S0,EM-14140
CA-2017-153353,2017-08-18,2017-08-24,"United States, New York City, 10035.0",New York,S3,GG-14650
